Customer ID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Average_Order_Value
15705.0,201,1,143.1,62,6,143.1
15706.0,64,4,1060.56,321,50,265.14
15707.0,35,4,916.98,594,126,229.245
15708.0,41,9,3887.15,1465,135,431.90555555555557
15709.0,284,2,327.85,169,26,163.925
15710.0,417,1,898.87,641,110,898.87
15711.0,557,2,420.25,199,25,210.125
15712.0,9,12,3472.4100000000003,1277,86,289.3675
15713.0,143,4,839.64,451,48,209.91
15714.0,12,5,783.96,361,45,156.792
15715.0,556,5,658.02,246,33,131.60399999999998
15716.0,146,11,2485.26,1379,188,225.9327272727273
15717.0,234,5,607.0,224,17,121.4
15718.0,540,1,293.79,95,18,293.79
15719.0,33,31,10195.97,5356,449,328.9022580645161
15720.0,24,2,739.22,327,152,369.61
15721.0,12,1,471.40000000000003,388,80,471.40000000000003
15722.0,36,11,5234.0,2279,91,475.8181818181818
15723.0,365,4,930.7,427,108,232.675
15724.0,201,3,310.85,117,17,103.61666666666667
15725.0,15,1,415.25,221,32,415.25
15726.0,390,1,321.91,123,23,321.91
15727.0,17,15,9371.71,5908,426,624.7806666666667
15728.0,380,2,544.6,132,10,272.3
15729.0,213,3,192.55,47,10,64.18333333333334
15730.0,66,5,1726.58,1061,102,345.316
15731.0,554,1,125.3,122,8,125.3
15732.0,212,10,1543.97,1264,53,154.397
15733.0,283,1,162.3,62,10,162.3
15734.0,115,4,2263.3,516,36,565.825
15735.0,421,1,327.68,206,19,327.68
15736.0,435,2,1767.12,1208,95,883.56
15737.0,15,8,1188.1200000000001,597,60,148.51500000000001
15738.0,19,41,13043.32,9030,70,318.12975609756097
15739.0,66,1,449.12,472,8,449.12
15740.0,49,1,154.88,152,9,154.88
15741.0,458,2,208.62,70,11,104.31
15742.0,619,1,156.87,51,41,156.87
15743.0,16,4,775.96,214,59,193.99
15744.0,78,1,34.8,120,3,34.8
15745.0,19,4,1094.59,421,57,273.6475
15746.0,134,1,196.88,178,28,196.88
15747.0,13,9,2499.81,1344,116,277.75666666666666
15748.0,40,3,609.8100000000001,261,34,203.27
15749.0,235,3,44534.3,18028,5,14844.766666666668
15750.0,3,18,6452.991,4281,389,358.4995
15751.0,461,11,1380.44,443,90,125.49454545454546
15752.0,40,9,3924.91,2792,359,436.1011111111111
15753.0,305,1,79.2,144,1,79.2
15754.0,51,9,3037.61,1762,114,337.51222222222225
15755.0,10,17,5993.12,4034,281,352.53647058823526
15756.0,61,4,528.01,241,160,132.0025
15757.0,66,6,2940.36,1757,162,490.06
15758.0,25,1,205.25,47,9,205.25
15759.0,218,7,830.9300000000001,523,10,118.70428571428572
15761.0,443,1,143.05,31,5,143.05
15762.0,65,2,583.75,251,37,291.875
15763.0,32,2,1086.92,271,58,543.46
15764.0,88,8,4503.08,2945,187,562.885
15765.0,667,1,370.63,335,25,370.63
15766.0,64,3,831.06,334,21,277.02
15768.0,116,34,15308.89,4215,437,450.2614705882353
15769.0,7,46,88612.52,49068,26,1926.3591304347826
15770.0,613,1,321.45,67,18,321.45
15771.0,604,3,1006.54,512,26,335.5133333333333
15772.0,418,1,280.88,110,16,280.88
15773.0,6,2,774.52,410,46,387.26
15774.0,69,6,1288.34,465,88,214.72333333333333
15775.0,245,2,150.5,260,9,75.25
15776.0,133,1,241.62,138,18,241.62
15777.0,241,7,1762.61,599,29,251.80142857142854
15778.0,431,1,307.95,101,17,307.95
15779.0,463,2,124.08000000000001,20,8,62.040000000000006
15780.0,184,3,475.28000000000003,220,26,158.42666666666668
15781.0,25,3,345.46,180,20,115.15333333333332
15782.0,10,4,4014.1,1844,51,1003.525
15783.0,11,1,246.3,212,14,246.3
15784.0,468,2,848.3299999999999,381,33,424.16499999999996
15785.0,33,16,5969.93,4479,102,373.120625
15786.0,46,5,8501.62,5957,358,1700.324
15787.0,26,3,933.26,534,156,311.08666666666664
15788.0,509,1,221.82999999999998,115,14,221.82999999999998
15789.0,358,6,1962.01,2499,110,327.00166666666667
15790.0,10,1,218.75,113,34,218.75
15791.0,44,5,3608.34,1970,121,721.668
15792.0,400,2,933.84,606,57,466.92
15793.0,15,8,2399.57,1685,12,299.94625
15794.0,736,2,777.0,288,15,388.5
15795.0,150,8,1979.8700000000001,1411,111,247.48375000000001
15796.0,1,17,5171.63,1733,138,304.21352941176474
15797.0,113,6,2821.08,1281,12,470.18
15798.0,493,3,1535.37,915,73,511.78999999999996
15799.0,76,4,1421.34,1341,143,355.335
15800.0,107,7,1227.07,575,198,175.29571428571427
15801.0,46,3,1063.95,570,61,354.65000000000003
15802.0,143,1,451.42,1,1,451.42
15803.0,51,4,1929.66,1030,48,482.415
15804.0,1,13,4206.39,2565,170,323.5684615384616
15805.0,23,30,10148.93,6205,337,338.29766666666666
15806.0,46,3,784.58,602,24,261.5266666666667
15807.0,50,5,1817.52,1532,85,363.504
15808.0,306,21,17180.25,6753,348,818.1071428571429
15809.0,36,7,1274.44,700,51,182.06285714285715
15810.0,79,8,2999.04,1653,89,374.88
15811.0,22,7,3486.15,1781,205,498.0214285714286
15812.0,107,12,5201.47,3450,87,433.4558333333334
15813.0,208,2,1303.9099999999999,603,40,651.9549999999999
15814.0,17,6,2634.44,1728,83,439.0733333333333
15815.0,64,5,2100.6,1856,33,420.12
15816.0,542,2,144.14999999999998,54,11,72.07499999999999
15817.0,421,3,2766.4,1596,133,922.1333333333333
15818.0,588,1,340.5,284,11,340.5
15819.0,49,10,3934.79,2928,182,393.479
15820.0,320,1,206.98,128,17,206.98
15821.0,44,2,570.96,202,57,285.48
15822.0,3,6,1840.06,950,46,306.6766666666667
15823.0,372,3,3882.17,1774,155,1294.0566666666666
15824.0,453,2,890.94,478,24,445.47
15825.0,172,1,532.94,220,20,532.94
15826.0,56,4,2598.28,1824,100,649.57
15827.0,73,28,3603.14,1715,124,128.6835714285714
15828.0,375,1,1108.82,367,74,1108.82
15829.0,99,2,636.14,996,44,318.07
15830.0,38,1,576.0,415,39,576.0
15831.0,58,3,794.64,1092,63,264.88
15832.0,254,1,836.79,465,54,836.79
15833.0,738,1,80.4,24,5,80.4
15834.0,70,7,3764.39,1815,333,537.77
15835.0,44,4,954.09,439,47,238.5225
15836.0,50,1,137.37,26,10,137.37
15837.0,65,2,777.01,405,52,388.505
15838.0,11,34,73205.5,64114,61,2153.1029411764707
15839.0,33,3,1048.49,675,56,349.49666666666667
15840.0,59,2,355.56,396,26,177.78
15841.0,73,9,2742.41,2391,60,304.7122222222222
15842.0,393,2,548.8,296,24,274.4
15843.0,304,1,118.95000000000002,27,8,118.95000000000002
15844.0,46,1,130.73999999999998,134,11,130.73999999999998
15845.0,18,11,4426.28,2128,129,402.3890909090909
15846.0,385,1,107.01,79,27,107.01
15847.0,38,5,822.57,643,39,164.514
15848.0,622,1,137.99,45,34,137.99
15850.0,19,6,1006.75,1334,269,167.79166666666666
15851.0,527,1,109.73,67,8,109.73
15852.0,187,3,257.26,60,31,85.75333333333333
15853.0,52,1,110.8,135,29,110.8
15854.0,4,21,5578.28,1691,168,265.6323809523809
15855.0,137,6,1052.72,712,72,175.45333333333335
15856.0,4,52,32275.95,19550,384,620.6913461538462
15857.0,19,2,570.48,584,21,285.24
15858.0,16,13,3552.41,2715,273,273.2623076923077
15859.0,432,1,438.46,174,22,438.46
15860.0,41,17,2361.3,1259,249,138.9
15861.0,12,12,4369.2,3837,452,364.09999999999997
15862.0,8,13,2512.29,1520,417,193.25307692307692
15863.0,26,5,355.1,162,74,71.02000000000001
15864.0,22,7,2180.76,1486,18,311.5371428571429
15865.0,41,5,2241.42,1141,119,448.284
15866.0,101,1,211.89,124,43,211.89
15867.0,5,31,8923.3,5067,547,287.84838709677416
15868.0,583,1,94.53,57,4,94.53
15869.0,277,3,321.11,273,29,107.03666666666668
15870.0,33,4,857.46,504,127,214.365
15871.0,437,1,33.099999999999994,5,5,33.099999999999994
15872.0,15,4,729.25,467,164,182.3125
15873.0,500,4,313.91999999999996,1152,3,78.47999999999999
15874.0,64,21,11284.76,5102,262,537.3695238095238
15875.0,646,1,108.52,74,18,108.52
15876.0,409,2,1449.1399999999999,886,11,724.5699999999999
15877.0,2,2,490.33,368,122,245.165
15878.0,562,2,330.77,243,47,165.385
15879.0,404,4,1137.8,639,171,284.45
15880.0,369,1,329.03000000000003,202,95,329.03000000000003
15881.0,312,5,501.39000000000004,260,26,100.278
15882.0,199,8,1124.66,650,49,140.5825
15883.0,2,2,396.48,223,42,198.24
15884.0,432,2,244.60000000000002,152,14,122.30000000000001
15885.0,93,15,1951.82,622,83,130.12133333333333
15886.0,60,4,1052.8700000000001,667,58,263.21750000000003
15887.0,407,3,1027.15,605,27,342.3833333333334
15888.0,81,3,429.16,139,33,143.05333333333334
15889.0,157,8,1427.6,800,256,178.45
15890.0,395,5,535.65,119,10,107.13
15891.0,227,1,511.68,418,60,511.68
15892.0,669,1,128.2,46,38,128.2
15893.0,482,1,305.28000000000003,288,1,305.28000000000003
15894.0,253,2,258.25,164,35,129.125
15895.0,150,1,179.17,94,11,179.17
15897.0,194,2,208.59,223,17,104.295
15898.0,1,25,4996.45,2160,281,199.858
15899.0,369,1,56.25,39,4,56.25
15900.0,24,4,886.5699999999999,656,100,221.64249999999998
15901.0,17,7,687.72,695,145,98.24571428571429
15902.0,380,1,145.01,124,18,145.01
15903.0,10,12,8939.84,3926,58,744.9866666666667
15904.0,8,1,164.68,84,30,164.68
15905.0,543,1,114.69,82,22,114.69
15906.0,20,10,2530.19,749,143,253.019
15907.0,4,3,882.72,478,175,294.24
15908.0,491,2,758.62,173,37,379.31
15909.0,174,1,191.94,98,7,191.94
15910.0,1,15,2661.17,2158,394,177.41133333333335
15911.0,624,8,1700.24,810,162,212.53
15912.0,178,9,1074.7,759,83,119.41111111111111
15913.0,534,1,6.300000000000001,3,1,6.300000000000001
15914.0,378,2,205.99,149,13,102.995
15915.0,402,1,364.45,414,105,364.45
15916.0,16,13,3145.2400000000002,1618,227,241.94153846153847
15917.0,248,5,530.17,248,127,106.03399999999999
15918.0,191,3,582.88,240,49,194.29333333333332
15919.0,20,2,525.69,385,103,262.845
15920.0,154,9,569.14,238,93,63.23777777777778
15921.0,173,4,775.26,335,69,193.815
15922.0,373,1,369.5,138,11,369.5
15923.0,373,1,127.08,122,21,127.08
15924.0,731,1,102.82,103,14,102.82
15925.0,194,1,207.15,93,12,207.15
15926.0,542,1,134.44,155,7,134.44
15927.0,647,1,106.54,66,13,106.54
15928.0,656,1,293.53,164,11,293.53
15929.0,644,1,594.0,120,1,594.0
15930.0,67,1,426.63,139,21,426.63
15931.0,428,1,239.9,118,14,239.9
15932.0,4,8,2495.87,2325,93,311.98375
15933.0,21,3,1107.46,885,63,369.15333333333336
15934.0,418,2,2190.66,2166,29,1095.33
15935.0,239,2,416.86,115,12,208.43
15936.0,379,2,282.79,211,16,141.395
15937.0,64,1,145.35,73,7,145.35
15938.0,112,9,734.81,449,27,81.64555555555555
15939.0,90,16,9060.39,6260,52,566.274375
15940.0,311,1,35.8,4,1,35.8
15941.0,637,1,405.0,60,6,405.0
15942.0,134,1,337.44,232,14,337.44
15943.0,650,2,271.28999999999996,183,12,135.64499999999998
15944.0,277,4,2164.24,859,25,541.06
15945.0,365,4,646.27,345,24,161.5675
15946.0,503,3,2304.18,1614,25,768.06
15947.0,83,1,1708.24,898,29,1708.24
15948.0,8,3,1509.0900000000001,852,63,503.03000000000003
15949.0,17,2,364.72,284,12,182.36
15950.0,32,10,7120.91,3354,225,712.091
15951.0,9,3,1013.17,420,44,337.7233333333333
15952.0,34,4,781.91,391,65,195.4775
15953.0,15,18,3440.3399999999997,1741,102,191.13
15954.0,589,1,190.75,119,20,190.75
15955.0,24,22,8085.9800000000005,3967,222,367.54454545454547
15956.0,551,2,617.6,278,18,308.8
15957.0,32,3,921.25,453,121,307.0833333333333
15958.0,74,4,462.12,154,50,115.53
15959.0,682,3,542.89,269,58,180.96333333333334
15960.0,374,4,410.95,258,24,102.7375
15961.0,379,1,451.28999999999996,154,42,451.28999999999996
15962.0,449,1,289.48,228,43,289.48
15963.0,20,2,470.76,298,26,235.38
15964.0,663,1,269.21000000000004,93,20,269.21000000000004
15965.0,17,13,2771.94,1313,202,213.22615384615386
15966.0,451,1,426.53000000000003,275,27,426.53000000000003
15967.0,23,12,2966.0,1183,316,247.16666666666666
15968.0,388,1,404.55,247,70,404.55
15969.0,3,5,1127.05,223,31,225.41
15970.0,304,2,1017.32,498,19,508.66
15971.0,17,18,5902.83,2251,12,327.935
15972.0,456,5,1769.33,468,104,353.866
15973.0,367,3,680.62,195,8,226.87333333333333
15974.0,39,7,3442.15,2262,141,491.7357142857143
15975.0,84,1,371.01,243,24,371.01
15976.0,165,6,1694.41,1053,265,282.4016666666667
15977.0,17,2,1054.73,1016,48,527.365
15978.0,77,3,3279.42,2444,107,1093.14
15979.0,603,1,329.22,450,22,329.22
15980.0,89,7,6543.68,4822,101,934.8114285714286
15981.0,25,21,9362.77,4827,151,445.8461904761905
15982.0,605,1,324.51,131,45,324.51
15983.0,22,8,3110.37,1872,137,388.79625
15984.0,3,30,8393.02,5730,458,279.76733333333334
15985.0,123,7,2715.28,2750,50,387.8971428571429
15986.0,30,2,354.42,368,25,177.21
15987.0,12,8,1535.99,1599,143,191.99875
15988.0,19,3,738.89,476,114,246.29666666666665
15989.0,376,2,368.31,169,81,184.155
15990.0,44,7,1997.75,1086,117,285.39285714285717
15991.0,534,1,150.55,41,6,150.55
15992.0,4,3,896.6,514,53,298.8666666666667
15993.0,9,7,2777.67,2037,335,396.81
15994.0,55,3,1175.68,462,93,391.8933333333334
15995.0,414,1,694.54,352,108,694.54
15996.0,88,7,1386.4,643,140,198.05714285714288
15998.0,37,16,8274.14,5350,682,517.13375
15999.0,736,1,20.4,24,1,20.4
16000.0,3,3,12393.7,5110,9,4131.233333333334
16001.0,381,1,583.39,337,29,583.39
16002.0,625,1,169.21,70,42,169.21
16003.0,30,10,5613.83,2210,146,561.383
16004.0,475,5,2146.39,1076,63,429.27799999999996
16005.0,12,10,2365.4900000000002,1269,315,236.54900000000004
16006.0,211,2,332.82,205,75,166.41
16007.0,48,7,3053.06,2631,337,436.15142857142854
16008.0,24,15,5339.13,3237,63,355.942
16009.0,22,4,972.11,366,68,243.0275
16010.0,246,11,1694.86,919,122,154.0781818181818
16011.0,8,29,5601.01,3323,181,193.13827586206898
16012.0,35,5,2978.59,1760,207,595.7180000000001
16013.0,4,84,56078.44,25520,54,667.6004761904762
16014.0,38,5,1100.28,462,219,220.05599999999998
16015.0,4,3,704.55,907,146,234.85
16016.0,3,11,2083.4,881,181,189.4
16017.0,47,5,1545.58,635,99,309.116
16018.0,39,4,698.13,503,48,174.5325
16019.0,47,27,17329.16,6959,256,641.8207407407407
16020.0,17,3,851.01,487,42,283.67
16021.0,395,2,487.03,276,117,243.515
16022.0,260,1,602.63,255,68,602.63
16023.0,46,3,719.81,358,90,239.93666666666664
16024.0,12,3,483.99,504,78,161.33
16025.0,30,1,439.65999999999997,338,28,439.65999999999997
16026.0,43,1,236.09,243,30,236.09
16027.0,92,15,2048.36,2099,20,136.55733333333333
16028.0,596,1,82.2,18,5,82.2
16029.0,39,107,117763.62,54450,57,1100.5945794392524
16030.0,310,1,331.24,283,28,331.24
16031.0,92,2,547.9,421,91,273.95
16032.0,456,6,1965.72,1467,130,327.62
16033.0,6,27,10608.81,4200,605,392.9188888888889
16034.0,196,6,911.3199999999999,585,43,151.88666666666666
16035.0,560,1,217.73,33,21,217.73
16036.0,87,4,2556.84,1369,120,639.21
16037.0,270,5,1509.34,766,62,301.868
16038.0,8,3,471.78000000000003,244,24,157.26000000000002
16039.0,424,2,456.4,409,27,228.2
16040.0,65,7,2416.9,1185,95,345.2714285714286
16041.0,31,3,3166.4,1584,6,1055.4666666666667
16042.0,22,8,2245.32,1430,88,280.665
16043.0,37,8,1856.5900000000001,1011,56,232.07375000000002
16044.0,435,1,340.84000000000003,170,19,340.84000000000003
16045.0,120,8,3434.9300000000003,2108,111,429.36625000000004
16046.0,562,1,235.78,248,22,235.78
16048.0,373,4,818.7900000000001,425,30,204.69750000000002
16049.0,40,6,1852.15,1132,383,308.69166666666666
16050.0,174,3,300.7,388,19,100.23333333333333
16051.0,682,1,188.44,80,12,188.44
16052.0,54,1,362.06,282,34,362.06
16053.0,33,6,3634.84,3067,169,605.8066666666667
16054.0,145,4,2111.88,791,109,527.97
16055.0,221,1,134.8,22,8,134.8
16056.0,45,1,650.75,345,66,650.75
16057.0,16,10,3854.85,1691,175,385.485
16058.0,406,1,62.7,18,2,62.7
16059.0,66,12,3053.57,1431,233,254.46416666666667
16060.0,401,3,541.95,243,22,180.65
16061.0,431,1,89.65,19,3,89.65
16062.0,10,8,2863.45,2035,134,357.93125
16063.0,260,1,335.32,262,23,335.32
16064.0,725,1,109.31,55,17,109.31
16065.0,365,8,1992.13,1207,214,249.01625
16066.0,17,5,1521.04,935,77,304.20799999999997
16067.0,563,3,3269.11,1236,60,1089.7033333333334
16068.0,594,1,115.73,48,34,115.73
16069.0,418,1,457.7,138,25,457.7
16070.0,22,2,852.15,457,32,426.075
16071.0,45,4,1076.8,697,62,269.2
16072.0,288,4,4180.09,1580,414,1045.0225
16073.0,297,1,122.39999999999999,48,1,122.39999999999999
16074.0,390,1,252.5,38,23,252.5
16075.0,503,2,736.9300000000001,271,41,368.46500000000003
16076.0,3,10,2234.73,1435,71,223.473
16077.0,626,1,2300.4,840,8,2300.4
16078.0,284,2,362.99,200,39,181.495
16079.0,17,3,1352.0,864,18,450.6666666666667
16080.0,82,4,602.5600000000001,298,29,150.64000000000001
16081.0,56,8,4278.96,2177,235,534.87
16082.0,670,1,106.75,39,16,106.75
16083.0,101,4,2351.42,1514,61,587.855
16084.0,299,1,436.18,216,38,436.18
16085.0,23,12,2341.03,1382,259,195.08583333333334
16086.0,59,10,2687.73,1450,66,268.773
16087.0,389,5,1739.92,664,6,347.98400000000004
16088.0,576,2,1437.43,373,3,718.715
16089.0,386,2,263.49,119,42,131.745
16090.0,624,1,180.56,58,18,180.56
16091.0,155,2,315.06,154,16,157.53
16092.0,115,6,1587.94,1188,60,264.6566666666667
16093.0,107,1,17.0,20,1,17.0
16094.0,12,11,3695.56,2020,101,335.96
16095.0,456,1,447.05,265,30,447.05
16096.0,264,4,1584.97,700,58,396.2425
16097.0,240,1,185.04999999999998,87,10,185.04999999999998
16098.0,88,14,4010.7,2008,83,286.4785714285714
16099.0,50,7,1573.2,960,44,224.74285714285716
16100.0,463,1,582.64,438,37,582.64
16101.0,71,4,3229.16,1844,153,807.29
16102.0,42,3,1842.14,942,41,614.0466666666667
16103.0,7,22,6191.71,2639,111,281.44136363636363
16104.0,62,9,2774.46,1047,187,308.2733333333333
16105.0,249,5,2386.19,2125,92,477.238
16106.0,66,1,108.38,74,6,108.38
16107.0,18,7,3204.1600000000003,1176,16,457.7371428571429
16108.0,85,4,2235.92,1473,124,558.98
16109.0,219,3,939.48,1092,30,313.16
16110.0,45,4,1781.59,880,343,445.3975
16111.0,428,1,549.33,233,72,549.33
16112.0,143,4,195.73999999999998,574,15,48.934999999999995
16113.0,183,1,161.38,176,30,161.38
16114.0,171,1,135.75000000000003,43,8,135.75000000000003
16115.0,10,12,2553.8,1589,230,212.8166666666667
16116.0,212,1,612.78,248,34,612.78
16117.0,190,3,654.4,321,64,218.13333333333333
16118.0,653,1,4376.25,2851,41,4376.25
16119.0,8,8,1720.81,811,37,215.10125
16120.0,59,6,2967.51,2161,84,494.58500000000004
16121.0,57,5,1450.04,879,256,290.008
16122.0,73,6,895.62,1280,28,149.27
16123.0,52,1,307.78,170,16,307.78
16124.0,317,4,1772.49,797,63,443.1225
16125.0,367,14,4292.35,1819,168,306.5964285714286
16126.0,29,15,14644.6,6140,144,976.3066666666667
16127.0,39,2,801.31,391,75,400.655
16128.0,18,11,3801.05,2445,155,345.55
16129.0,407,3,1396.05,1261,91,465.34999999999997
16130.0,422,4,987.48,296,53,246.87
16131.0,52,12,9957.42,4768,131,829.785
16132.0,544,2,664.1999999999999,280,14,332.09999999999997
16133.0,4,56,22992.260000000002,13653,303,410.5760714285715
16134.0,22,5,2145.34,1637,85,429.06800000000004
16135.0,263,2,819.45,395,35,409.725
16136.0,60,4,946.8,674,44,236.7
16137.0,680,1,422.7,210,28,422.7
16138.0,379,3,910.35,774,35,303.45
16139.0,19,5,1111.15,602,47,222.23000000000002
16140.0,66,3,1433.46,1272,50,477.82
16141.0,88,2,955.94,410,47,477.97
16142.0,250,1,535.34,422,37,535.34
16143.0,3,12,4555.08,1866,107,379.59
16144.0,247,1,175.2,16,1,175.2
16145.0,9,19,6805.4400000000005,5270,217,358.18105263157895
16146.0,157,4,946.38,544,34,236.595
16147.0,134,5,2398.91,1395,113,479.782
16148.0,296,2,386.62,250,9,193.31
16149.0,5,3,422.22,598,30,140.74
16150.0,43,10,4002.17,1990,143,400.217
16152.0,269,1,1829.04,642,29,1829.04
16153.0,50,11,5133.49,3693,161,466.6809090909091
16155.0,382,5,796.9,495,45,159.38
16156.0,9,20,6188.18,3205,199,309.409
16157.0,16,3,656.69,347,12,218.89666666666668
16158.0,522,9,628.32,182,29,69.81333333333333
16159.0,282,4,1232.79,635,31,308.1975
16160.0,65,2,1025.44,1162,20,512.72
16161.0,2,43,12580.06,6255,458,292.5595348837209
16162.0,252,1,37.4,4,2,37.4
16163.0,232,6,2407.98,676,59,401.33
16164.0,17,3,822.48,433,27,274.16
16165.0,505,1,79.9,2,1,79.9
16166.0,428,2,435.83,173,18,217.915
16167.0,414,5,1386.1200000000001,1494,51,277.22400000000005
16168.0,11,66,10360.67,4975,131,156.97984848484847
16169.0,8,4,1822.97,1325,71,455.7425
16170.0,51,20,6869.0,6056,254,343.45
16171.0,59,1,73.2,24,3,73.2
16172.0,95,8,1884.55,1419,81,235.56875
16173.0,16,6,1418.32,575,70,236.38666666666666
16174.0,126,7,2246.75,1431,28,320.9642857142857
16175.0,94,7,1836.44,932,59,262.34857142857146
16176.0,421,4,2052.69,952,53,513.1725
16177.0,50,8,2247.31,1021,79,280.91375
16178.0,138,2,612.6,304,24,306.3
16179.0,61,1,215.83,99,11,215.83
16180.0,100,13,16249.87,9813,171,1249.99
16181.0,73,1,305.54,152,11,305.54
16182.0,72,9,9971.65,5887,20,1107.961111111111
16183.0,67,4,1077.81,351,32,269.4525
16184.0,64,6,1158.79,561,26,193.13166666666666
16185.0,17,3,644.72,321,39,214.90666666666667
16186.0,23,26,8718.43,6594,172,335.3242307692308
16187.0,32,15,6911.4400000000005,5048,160,460.7626666666667
16188.0,45,5,1087.66,838,72,217.532
16189.0,16,2,215.48,134,9,107.74
16190.0,40,8,2723.55,1231,89,340.44375
16191.0,3,24,15677.82,9348,113,653.2425
16192.0,736,1,351.3,208,11,351.3
16193.0,237,2,630.43,379,38,315.215
16194.0,375,1,308.59999999999997,140,8,308.59999999999997
16195.0,723,1,323.25,123,16,323.25
16196.0,489,1,93.3,26,4,93.3
16197.0,469,9,2016.71,1420,52,224.07888888888888
16198.0,75,2,1030.0410000000002,384,31,515.0205000000001
16199.0,392,7,942.75,321,2,134.67857142857142
16200.0,4,12,5608.1,3068,361,467.3416666666667
16201.0,3,5,2112.12,1421,86,422.424
16202.0,361,9,2501.9900000000002,1307,105,277.9988888888889
16203.0,59,6,943.84,537,56,157.30666666666667
16204.0,23,3,918.71,671,86,306.2366666666667
16205.0,31,7,1820.1100000000001,1452,147,260.0157142857143
16206.0,55,13,2589.87,1379,187,199.22076923076924
16207.0,25,1,394.38,140,19,394.38
16208.0,45,10,3440.45,1541,180,344.04499999999996
16209.0,89,9,4146.78,1895,51,460.75333333333333
16210.0,2,35,33750.97,12397,145,964.3134285714286
16211.0,89,3,1090.59,519,35,363.53
16212.0,19,4,1293.71,571,71,323.4275
16213.0,79,1,159.0,48,6,159.0
16214.0,171,4,2038.25,1308,84,509.5625
16215.0,81,1,242.35,104,14,242.35
16216.0,267,1,914.9300000000001,254,37,914.9300000000001
16217.0,235,2,304.25,91,13,152.125
16218.0,30,13,3968.67,2799,82,305.2823076923077
16219.0,501,1,40.8,48,1,40.8
16221.0,37,9,2019.92,1449,177,224.43555555555557
16222.0,318,2,1272.05,463,133,636.025
16223.0,375,2,1087.05,643,101,543.525
16224.0,57,5,1616.54,1555,107,323.308
16225.0,45,15,2859.31,1281,189,190.62066666666666
16226.0,203,5,672.1700000000001,521,23,134.43400000000003
16227.0,225,3,1027.22,436,28,342.4066666666667
16228.0,385,3,885.71,555,45,295.2366666666667
16229.0,87,6,2867.86,1292,144,477.9766666666667
16230.0,190,2,542.03,365,32,271.015
16231.0,379,4,1074.47,563,69,268.6175
16232.0,44,7,2712.97,1849,60,387.5671428571428
16233.0,71,9,1818.31,677,49,202.03444444444443
16234.0,476,3,333.18,170,13,111.06
16235.0,41,9,2053.71,788,80,228.19
16236.0,78,1,432.2,184,20,432.2
16237.0,437,1,136.65,57,7,136.65
16238.0,423,1,63.66,85,6,63.66
16239.0,57,6,1492.2,692,24,248.70000000000002
16240.0,24,2,3718.8,1641,126,1859.4
16241.0,10,16,3992.86,2258,500,249.55375
16242.0,8,14,7404.65,3921,348,528.9035714285714
16243.0,34,2,409.1,110,49,204.55
16244.0,212,2,1522.75,855,88,761.375
16245.0,24,3,1413.66,1014,80,471.22
16246.0,460,2,821.35,336,79,410.675
16247.0,170,1,114.56,182,16,114.56
16248.0,62,1,152.94,78,7,152.94
16249.0,53,5,1800.07,950,67,360.014
16250.0,261,3,565.24,268,29,188.41333333333333
16251.0,512,1,128.31,44,20,128.31
16252.0,383,1,295.09000000000003,158,21,295.09000000000003
16253.0,67,7,7272.2,6030,218,1038.8857142857144
16254.0,378,3,967.44,543,65,322.48
16255.0,17,15,4530.0,2876,231,302.0
16256.0,267,3,1629.37,1590,27,543.1233333333333
16257.0,177,1,46.95,2,2,46.95
16258.0,45,15,11942.52,7200,253,796.168
16259.0,410,3,340.94,143,75,113.64666666666666
16260.0,51,1,1035.45,311,18,1035.45
16261.0,17,6,1041.16,454,118,173.52666666666667
16262.0,378,1,755.15,446,46,755.15
16263.0,423,1,348.16,197,19,348.16
16264.0,438,2,823.53,616,62,411.765
16265.0,9,12,6935.17,3214,192,577.9308333333333
16266.0,74,14,1757.95,791,73,125.56785714285715
16267.0,591,1,186.66,198,7,186.66
16268.0,71,2,667.65,533,45,333.825
16269.0,438,1,717.57,579,53,717.57
16270.0,353,1,1141.24,688,54,1141.24
16271.0,3,10,3397.82,2359,176,339.78200000000004
16272.0,117,1,411.7,224,25,411.7
16273.0,648,2,318.34000000000003,40,15,159.17000000000002
16274.0,373,1,351.75,153,64,351.75
16275.0,197,3,2151.11,1268,105,717.0366666666667
16276.0,177,3,2629.3900000000003,1467,20,876.4633333333335
16277.0,734,1,188.69,33,23,188.69
16278.0,100,3,1117.84,342,50,372.6133333333333
16279.0,21,9,5698.28,3683,243,633.1422222222222
16280.0,725,1,238.05,101,16,238.05
16281.0,72,3,3424.02,1570,27,1141.34
16282.0,340,3,1307.58,790,31,435.85999999999996
16283.0,6,8,4350.32,2867,385,543.79
16284.0,31,3,1018.48,674,108,339.49333333333334
16285.0,646,1,176.9,60,31,176.9
16286.0,477,2,328.95,101,17,164.475
16287.0,170,5,1006.98,1426,18,201.39600000000002
16288.0,470,1,129.85,19,7,129.85
16289.0,462,1,136.31,97,21,136.31
16290.0,465,4,1957.7,957,85,489.425
16292.0,122,5,1253.76,688,51,250.752
16293.0,22,15,4279.2,1833,168,285.28
16294.0,477,1,126.05000000000001,54,8,126.05000000000001
16295.0,10,4,1328.55,841,70,332.1375
16296.0,626,4,1313.67,645,56,328.4175
16297.0,269,1,301.9,206,20,301.9
